Movie release date,Number of movies,DATE,PERSON,LOCATION,NUMBER,TIME,ORGANIZATION,MISC,DURATION,SET,ORDINAL,MONEY,PERCENT
1989,241,"[('now', 74), ('the', 56), ('once', 31), ('later', 27), ('years', 23), ('future', 15), ('Once', 12), ('recently', 11), ('Now', 10), ('day', 9)]","[('Michael', 71), ('Nick', 71), ('Ray', 65), ('Frank', 61), ('John', 59), ('Charlie', 55), ('Bill', 51), ('Martin', 49), ('Eddie', 48), ('Daniel', 46)]","[('New', 54), ('York', 41), ('City', 24), ('American', 19), ('Indiana', 19), ('Chicago', 17), ('Penn', 15), ('America', 13), ('California', 12), ('United', 12)]","[('one', 154), ('two', 137), ('three', 33), ('years', 26), ('One', 22), ('four', 22), ('day', 13), ('62', 11), ('year', 8), ('days', 6)]","[('night', 93), ('the', 34), ('morning', 24), ('evening', 12), ('that', 6), ('Later', 5), ('midnight', 3), ('late', 2), ('The', 2), ('in', 1)]","[('BFG', 29), ('Carface', 15), ('Raja', 14), ('of', 12), ('Viet', 12), ('Cong', 12), ('University', 11), ('&', 9), ('Marty', 9), ('Ariel', 8)]","[('American', 17), ('Christmas', 13), ('African', 10), ('Japanese', 10), ('Miss', 9), ('English', 8), ('Daisy', 8), ('War', 8), ('Morpheus', 8), ('Soviet', 7)]","[('day', 43), ('the', 31), ('next', 24), ('one', 14), ('days', 13), ('a', 13), ('The', 11), ('Year', 11), ('old', 10), ('year', 10)]","[('nightly', 5), ('every', 3), ('night', 2), ('weekend', 1), ('weekly', 1), ('daily', 1)]","[('first', 75), ('second', 12), ('First', 5), ('third', 3), ('fifth', 2), ('fourth', 2), ('seventh', 2), ('ninth', 2), ('90th', 1), ('4th', 1)]","[('$', 14), ('million', 4), ('10,000', 3), ('2', 2), ('50', 2), ('five', 2), ('dollars', 2), ('100', 2), ('75,000', 1), ('28.40', 1)]","[('%', 4), ('33', 1), ('25', 1), ('50', 1), ('20', 1)]"
1990,269,"[('now', 97), ('the', 58), ('once', 48), ('later', 35), ('years', 33), ('October', 16), ('recently', 12), (',', 11), ('April', 11), ('day', 10)]","[('Dr.', 95), ('Frank', 82), ('Ben', 77), ('Paul', 73), ('Kim', 72), ('Billy', 70), ('Jack', 62), ('Joe', 59), ('Michael', 54), ('Boone', 47)]","[('New', 45), ('York', 37), ('Leatherface', 28), ('United', 25), ('States', 25), ('Earth', 24), ('City', 21), ('Hong', 21), ('Kong', 21), ('Los', 20)]","[('one', 192), ('two', 169), ('three', 49), ('One', 32), ('four', 30), ('years', 21), ('|', 13), ('Two', 9), ('five', 8), ('44', 6)]","[('night', 89), ('morning', 37), ('the', 34), ('evening', 13), ('afternoon', 6), ('The', 4), ('that', 4), ('midnight', 3), ('Dawn', 3), ('Later', 2)]","[('Bleek', 25), ('Air', 22), ('Red', 17), ('Skull', 17), ('Army', 15), ('Vietcong', 13), ('FBI', 13), ('Stanley', 13), ('CIA', 12), ('Navy', 12)]","[('Grand', 19), ('High', 18), ('Witch', 18), ('Japanese', 16), ('Christmas', 14), ('Nightbreed', 14), ('Soviet', 13), ('War', 12), ('American', 11), ('Nicola', 9)]","[('day', 69), ('next', 30), ('a', 26), ('the', 26), ('years', 22), ('One', 20), ('The', 15), ('second', 14), ('days', 12), ('year', 9)]","[('every', 6), ('daily', 2), ('annual', 1), ('night', 1), ('each', 1), ('day', 1), ('now', 1), ('few', 1), ('years', 1), ('weekly', 1)]","[('first', 109), ('second', 14), ('third', 8), ('First', 7), ('Third', 3), ('tenth', 2), ('sixth', 2), ('fourth', 2), ('ninth', 1), ('Second', 1)]","[('$', 26), ('million', 10), ('dollars', 7), ('1', 2), ('100,000', 2), ('500,000', 2), ('3', 2), ('50,000', 2), ('25,000', 2), ('two', 2)]","[('%', 6), ('#v', 1), ('22Wizard', 1), ('20Postponed', 1), ('22', 1), ('25', 1), ('99', 1)]"
1991,265,"[('now', 85), ('the', 64), ('once', 34), ('later', 33), ('years', 29), ('recently', 14), ('summer', 14), ('day', 13), ('future', 12), ('ago', 12)]","[('Ben', 84), ('Bobby', 74), ('Blake', 74), ('Peter', 70), ('Jack', 66), ('Johnny', 59), ('Frank', 57), ('Joe', 52), ('George', 50), ('John', 50)]","[('New', 50), ('York', 41), ('Earth', 29), ('Toulon', 29), ('Los', 26), ('Angeles', 26), ('Beast', 22), ('American', 20), ('City', 20), ('Sonora', 20)]","[('one', 172), ('two', 150), ('three', 36), ('One', 24), ('years', 23), ('Five', 15), ('four', 13), ('day', 12), ('|', 9), ('months', 7)]","[('night', 100), ('the', 39), ('morning', 37), ('evening', 17), ('that', 11), ('Later', 7), ('later', 3), ('The', 2), ('this', 2), ('sunrise', 2)]","[('of', 22), ('Draco', 21), ('FBI', 19), ('Court', 19), ('CIA', 16), ('Tre', 16), ('Bodhi', 16), ('Doughboy', 15), ('Forrester', 13), ('Big', 12)]","[('American', 19), ('French', 16), ('Dutch', 16), ('Japanese', 14), ('War', 13), ('Roman', 12), ('Heartbeats', 12), ('Robesons', 10), ('Indians', 7), ('German', 7)]","[('day', 87), ('next', 49), ('The', 37), ('the', 36), ('days', 18), ('a', 18), ('One', 17), ('one', 16), ('old', 10), ('years', 10)]","[('daily', 4), ('annual', 2), ('every', 1), ('day', 1), ('hourly', 1)]","[('first', 95), ('second', 11), ('third', 8), ('fourth', 3), ('seventh', 2), ('Third', 2), ('7th', 1), ('fifth', 1), ('twenty-first', 1), ('3rd', 1)]","[('$', 23), ('million', 8), ('yen', 5), ('billion', 5), ('dollars', 3), ('50,000', 3), ('ten', 2), ('dollar', 2), ('6', 2), ('100', 2)]","[('250', 1), ('%', 1)]"
1992,273,"[('now', 110), ('the', 54), ('once', 41), ('later', 40), ('years', 34), ('recently', 15), ('previously', 14), ('day', 14), ('fall', 13), ('Now', 12)]","[('Jack', 101), ('Helen', 78), ('Dr.', 60), ('Catherine', 55), ('Joseph', 50), ('Nick', 48), ('Wayne', 46), ('Charlie', 46), ('Billy', 46), ('Mr', 46)]","[('New', 43), ('York', 35), ('Bombay', 24), ('City', 22), ('Berlin', 21), ('America', 20), ('Los', 19), ('Angeles', 19), ('San', 18), ('Earth', 17)]","[('one', 200), ('two', 192), ('three', 45), ('four', 27), ('years', 25), ('One', 20), ('13', 12), ('day', 11), ('days', 8), ('nine', 6)]","[('night', 96), ('the', 46), ('morning', 31), ('evening', 23), ('The', 2), ('Night', 2), ('dawn', 2), ('sunrise', 2), ('midnight', 1), ('Saturday', 1)]","[('FBI', 34), ('of', 22), ('Kaffee', 18), ('Snyder', 16), ('Campbell', 16), ('Duke', 14), ('Cosmo', 13), ('IRA', 12), ('&', 10), ('Army', 9)]","[('Christmas', 22), ('Indian', 16), ('American', 12), ('World', 10), ('Freddie', 9), ('Japanese', 8), ('French', 7), ('British', 7), ('English', 7), ('German', 7)]","[('day', 68), ('the', 27), ('next', 24), ('a', 22), ('The', 20), ('years', 19), ('One', 18), ('one', 14), ('days', 12), ('few', 10)]","[('every', 4), ('night', 2), ('year', 2), ('daily', 2), ('Every', 2), ('day', 2), ('Each', 1), ('18', 1), ('month', 1), ('each', 1)]","[('first', 93), ('second', 13), ('fourth', 6), ('First', 4), ('third', 3), ('5th', 2), ('fifth', 2), ('ninth', 2), ('sixth', 1), ('Sixth', 1)]","[('$', 38), ('million', 11), ('dollars', 5), ('30,000', 3), ('250,000', 3), ('10,000', 3), ('50', 2), ('100', 2), ('8.5', 2), ('5,000', 2)]","[('%', 2), ('80', 1), ('20', 1), ('52', 1), ('percent', 1)]"
1993,307,"[('now', 104), ('the', 80), ('once', 50), ('later', 47), ('years', 42), ('recently', 19), ('day', 17), ('Once', 16), ('Winter', 14), ('Wednesday', 13)]","[('John', 128), ('Max', 106), ('Jack', 90), ('Mary', 72), ('Sam', 64), ('Laura', 63), ('Frank', 57), ('Daniel', 56), ('Thomas', 54), ('Richard', 51)]","[('New', 37), (""d'Artagnan"", 32), ('Earth', 24), ('York', 21), ('Angeles', 21), ('Los', 19), ('California', 19), ('Blanca', 19), ('San', 17), ('Phoenix', 17)]","[('one', 217), ('two', 199), ('three', 70), ('years', 43), ('One', 34), ('four', 28), ('Two', 11), ('five', 10), ('six', 8), ('days', 8)]","[('night', 117), ('the', 52), ('morning', 40), ('evening', 18), ('afternoon', 8), ('that', 5), ('midnight', 5), ('sunrise', 3), ('one', 3), ('Later', 3)]","[('La', 23), ('Onda', 21), ('Ada', 20), ('Laurel', 17), ('Bamm', 16), ('Rahul', 16), ('Athos', 15), ('Adele', 14), ('Merrill', 13), ('of', 12)]","[('American', 11), ('Christmas', 11), ('German', 10), ('Japanese', 10), ('Jews', 10), ('War', 9), ('French', 9), ('English', 8), ('Jewish', 8), ('Tyrannosaurus', 8)]","[('day', 95), ('the', 45), ('next', 41), ('a', 27), ('The', 25), ('One', 25), ('years', 24), ('days', 22), ('year', 13), ('few', 13)]","[('every', 7), ('day', 6), ('annual', 4), ('weekly', 1), ('Weekly', 1), ('each', 1), ('daily', 1), ('ten', 1), ('the', 1), ('twilight', 1)]","[('first', 111), ('second', 21), ('third', 7), ('First', 5), ('fourth', 2), ('31st', 2), ('Second', 2), ('Fourth', 2), ('100th', 1), ('sixteenth', 1)]","[('$', 24), ('million', 11), ('dollars', 9), ('10,000', 3), ('3', 3), ('one', 2), ('600', 2), ('1', 2), ('billion', 2), ('30,000', 1)]",[]
1994,333,"[('now', 123), ('the', 94), ('once', 48), ('later', 43), ('years', 27), ('day', 25), ('Once', 21), ('May', 18), ('fall', 16), ('future', 15)]","[('Maggie', 85), ('Eric', 76), ('Jack', 71), ('Henry', 70), ('Dr.', 59), ('Simon', 58), ('Billy', 53), ('Harry', 53), ('Tom', 48), ('Charlie', 47)]","[('New', 53), ('York', 38), ('Beverly', 27), ('City', 22), ('Santa', 20), ('Earth', 19), ('Charlotte', 17), ('Bombay', 17), ('Leatherface', 17), ('Mexico', 16)]","[('one', 277), ('two', 231), ('three', 57), ('One', 42), ('years', 32), ('four', 27), ('day', 18), ('Two', 13), ('18', 12), ('months', 9)]","[('night', 125), ('the', 42), ('morning', 38), ('evening', 18), ('that', 6), ('Later', 5), ('Dawn', 4), ('afternoon', 3), ('Night', 3), ('next', 2)]","[('&', 30), ('Suraj', 14), ('of', 13), ('Cornell', 13), ('Army', 11), ('Stanley', 11), ('DEA', 11), ('Lloyd', 11), ('Cadbury', 11), ('Indians', 10)]","[('Christmas', 21), ('War', 15), ('American', 14), ('English', 14), ('Guile', 13), ('British', 12), ('World', 11), ('French', 11), ('Iago', 9), ('Native', 8)]","[('day', 105), ('the', 45), ('next', 42), ('a', 29), ('The', 25), ('one', 21), ('One', 21), ('years', 20), ('days', 16), ('few', 11)]","[('every', 11), ('day', 5), ('daily', 4), ('night', 4), ('nightly', 3), ('each', 3), ('year', 2), ('week', 1), ('annual', 1), ('weekly', 1)]","[('first', 128), ('second', 16), ('third', 11), ('First', 4), ('Fourth', 3), ('sixth', 2), ('seventh', 2), ('10th', 1), ('2nd', 1), ('60th', 1)]","[('$', 34), ('million', 6), ('1,000', 3), ('50,000', 3), ('billion', 2), ('dollars', 2), ('3,000', 2), ('3', 2), ('1', 2), ('1,000,000', 2)]","[('99', 1), ('%', 1)]"
1995,316,"[('now', 123), ('the', 92), ('years', 50), ('once', 42), ('later', 38), ('day', 31), ('Once', 28), ('summer', 24), ('ago', 21), ('past', 12)]","[('John', 151), ('Jack', 100), ('Max', 99), ('Paul', 82), ('Jason', 66), ('Dr.', 64), ('Joseph', 61), ('Amy', 60), ('Tommy', 60), ('Michael', 57)]","[('New', 44), ('Earth', 40), ('York', 33), ('Los', 31), ('Angeles', 31), ('City', 26), ('Dade', 21), ('United', 17), ('States', 17), ('Mexico', 16)]","[('one', 245), ('two', 242), ('three', 78), ('One', 55), ('years', 43), ('four', 17), ('day', 12), ('seven', 11), ('days', 10), ('Two', 10)]","[('night', 128), ('the', 55), ('morning', 40), ('Dawn', 25), ('evening', 17), ('afternoon', 6), ('that', 5), ('Morning', 4), ('The', 4), ('midnight', 3)]","[('Suraj', 26), ('of', 18), ('Army', 16), ('Rangers', 15), ('Ford', 14), ('Mariner', 14), ('&', 13), ('Marielle', 13), ('Power', 13), ('Police', 11)]","[('English', 19), ('Indian', 19), ('Buzz', 17), ('British', 15), ('American', 14), ('War', 14), ('French', 13), ('Christmas', 10), ('World', 10), ('Candyman', 9)]","[('day', 100), ('next', 45), ('the', 43), ('The', 31), ('a', 25), ('years', 21), ('one', 17), ('One', 17), ('days', 14), ('old', 12)]","[('daily', 4), ('annual', 4), ('every', 1), ('nightly', 1)]","[('first', 132), ('second', 24), ('third', 15), ('First', 6), ('fourth', 2), ('tenth', 2), ('89th', 2), ('ninth', 2), ('seventh', 1), ('thirteenth', 1)]","[('$', 55), ('million', 12), ('dollars', 6), ('1', 5), ('100', 4), ('300,000', 4), ('200', 3), ('billion', 3), ('500', 3), ('20,000', 2)]","[('%', 4), ('20', 2), ('63', 1), ('10', 1)]"
1996,360,"[('now', 98), ('the', 65), ('later', 43), ('years', 41), ('once', 27), ('day', 26), ('fall', 20), ('previously', 17), ('recently', 14), ('Now', 13)]","[('David', 146), ('John', 97), ('Frank', 83), ('George', 75), ('Jack', 75), ('Earl', 72), ('Dr.', 68), ('Roy', 60), ('Paul', 57), ('James', 52)]","[('New', 66), ('York', 50), ('Earth', 35), ('City', 27), ('Renton', 27), ('Los', 25), ('Angeles', 23), ('London', 21), ('United', 20), ('States', 19)]","[('one', 264), ('two', 194), ('three', 52), ('One', 49), ('four', 29), ('years', 27), ('3', 13), ('Two', 12), ('Three', 10), ('2', 9)]","[('night', 116), ('the', 46), ('morning', 34), ('evening', 15), ('that', 9), ('Later', 6), ('Night', 4), ('dawn', 3), ('afternoon', 3), ('late', 3)]","[('FBI', 34), ('Campbell', 31), ('of', 22), ('Dodge', 19), ('House', 18), ('Draco', 15), ('Army', 14), ('Sita', 14), ('Violet', 14), ('Orion', 14)]","[('British', 17), ('English', 14), ('War', 12), ('Rebels', 12), ('German', 11), ('Jewish', 10), ('Christmas', 10), ('Martians', 10), ('French', 9), ('Lilith', 9)]","[('day', 120), ('next', 50), ('The', 42), ('the', 42), ('One', 30), ('a', 30), ('years', 27), ('days', 17), ('second', 12), ('few', 10)]","[('annual', 3), ('every', 2), ('day', 2), ('nightly', 1), ('daily', 1), ('weekly', 1)]","[('first', 118), ('second', 24), ('third', 11), ('First', 10), ('sixth', 4), ('18th', 4), ('sixteenth', 2), ('2nd', 2), ('3rd', 1), ('fifth', 1)]","[('$', 33), ('million', 7), ('dollars', 5), ('30,000', 3), ('1,000,000', 3), ('500,000', 3), ('1', 2), ('4,000,000', 2), ('millions', 2), ('of', 2)]","[('%', 2), ('60,000', 1), ('30', 1)]"
1997,389,"[('now', 135), ('the', 86), ('once', 63), ('later', 50), ('years', 32), ('day', 27), ('Once', 21), ('summer', 13), ('recently', 13), (',', 13)]","[('David', 107), ('Dr.', 101), ('Harry', 94), ('Alex', 85), ('Jack', 78), ('Max', 70), ('Mr.', 67), ('Kate', 62), ('Neal', 60), ('Howard', 58)]","[('New', 64), ('York', 53), ('Earth', 40), ('United', 33), ('States', 31), ('City', 28), ('India', 28), ('Los', 26), ('San', 26), ('Angeles', 25)]","[('one', 310), ('two', 241), ('three', 78), ('One', 42), ('years', 40), ('four', 31), ('five', 18), ('2', 12), ('day', 11), ('8', 11)]","[('night', 137), ('the', 52), ('morning', 49), ('evening', 31), ('that', 8), ('Later', 4), ('midnight', 4), ('afternoon', 4), ('dawn', 3), ('late', 3)]","[('of', 45), ('FBI', 30), ('Rahul', 25), ('Service', 17), ('&', 17), ('Melody', 17), ('Marty', 16), ('Secret', 15), ('CIA', 15), ('Army', 14)]","[('Africans', 24), ('War', 19), ('Chinese', 18), ('Christmas', 17), ('Berber', 17), ('American', 15), ('``', 12), ('Indian', 11), ('Russian', 10), ('Man', 10)]","[('day', 96), ('next', 38), ('the', 37), ('a', 31), ('The', 28), ('One', 27), ('days', 26), ('years', 23), ('few', 16), ('two', 13)]","[('every', 7), ('daily', 4), ('annual', 4), ('day', 3), ('The', 1), ('Twilight', 1), ('month', 1), ('night', 1), ('week', 1), ('five', 1)]","[('first', 141), ('second', 28), ('First', 16), ('third', 12), ('Third', 7), ('Fifth', 4), ('fourth', 3), ('14th', 2), ('Second', 2), ('sixth', 2)]","[('$', 26), ('million', 6), ('dollars', 5), ('500,000', 3), ('two', 2), ('100,000', 2), ('billion', 2), ('pounds', 2), ('3', 2), ('50', 1)]","[('%', 3), ('10', 1), ('93', 1), ('60', 1), ('percent', 1), ('20', 1)]"
1998,431,"[('now', 153), ('the', 97), ('once', 71), ('later', 63), ('years', 57), ('Once', 37), ('mon', 35), ('day', 26), ('ago', 23), ('fall', 20)]","[('Joe', 146), ('Dr.', 124), ('Max', 102), ('John', 86), ('Helen', 84), ('Jack', 83), ('Merlin', 82), ('Sarah', 81), ('David', 78), ('Mr.', 73)]","[('New', 76), ('York', 59), ('Earth', 39), ('Sethe', 37), ('Blanca', 31), ('Los', 26), ('Angeles', 26), ('Paris', 26), ('California', 26), ('City', 25)]","[('one', 323), ('two', 267), ('three', 78), ('|', 36), ('four', 34), ('years', 33), ('One', 32), ('day', 25), ('five', 20), ('days', 14)]","[('night', 144), ('the', 50), ('morning', 44), ('evening', 19), ('that', 12), ('Later', 10), ('Night', 7), ('of', 5), ('midnight', 5), ('dawn', 4)]","[('FBI', 44), ('Lio', 36), ('Convoy', 25), ('of', 24), ('Duke', 22), ('Tiffany', 18), ('Finn', 18), ('NSA', 17), ('Suraj', 17), ('Twins', 16)]","[('Roman', 33), ('Aggie', 27), ('War', 22), ('Cybertrons', 22), ('Christmas', 17), ('Japanese', 17), ('Destrons', 17), ('English', 16), ('Jin-a', 16), ('German', 15)]","[('day', 123), ('the', 61), ('next', 52), ('a', 50), ('years', 43), ('The', 37), ('One', 30), ('one', 27), ('few', 26), ('days', 26)]","[('every', 10), ('day', 6), ('annual', 6), ('daily', 5), ('weekly', 2), ('twilight', 2), ('each', 2), ('the', 1), ('year', 1), ('night', 1)]","[('first', 168), ('second', 18), ('third', 14), ('First', 6), ('fourth', 4), ('fifth', 3), ('6th', 3), ('50th', 3), ('eighth', 2), ('30th', 2)]","[('$', 30), ('million', 13), ('dollars', 5), ('pounds', 3), ('50,000', 3), ('10', 2), ('500,000', 2), ('400,000', 2), ('10,000', 2), ('billion', 2)]","[('ten', 1), ('percent', 1)]"
1999,426,"[('now', 149), ('the', 135), ('once', 62), ('years', 49), ('later', 48), ('day', 32), ('Now', 24), ('previously', 21), ('recently', 21), ('Once', 20)]","[('Dr.', 90), ('John', 76), ('George', 73), ('Nick', 71), ('Rachel', 70), ('Michael', 67), ('Andrew', 67), ('Rohan', 66), ('Jack', 64), ('Bill', 64)]","[('New', 61), ('Earth', 49), ('York', 46), ('Jericho', 31), ('London', 30), ('South', 29), ('India', 29), ('Santa', 26), ('America', 24), ('Kong', 23)]","[('one', 314), ('two', 277), ('three', 96), ('years', 41), ('One', 36), ('four', 24), ('day', 19), ('Two', 12), ('year', 12), ('months', 10)]","[('night', 150), ('morning', 60), ('the', 55), ('evening', 16), ('The', 7), ('Night', 6), ('dawn', 5), ('afternoon', 4), ('that', 3), ('last', 3)]","[('FBI', 31), ('of', 27), ('Rabbit', 24), ('Deuce', 19), ('Snowbell', 18), ('University', 17), ('&', 14), ('Elektra', 14), ('Pooh', 14), ('Army', 13)]","[('English', 44), ('Christmas', 31), ('American', 21), ('War', 19), ('World', 16), ('French', 15), ('Barbra', 14), ('Man', 13), ('Morpheus', 13), ('Italian', 12)]","[('day', 122), ('the', 57), ('next', 56), ('a', 45), ('The', 35), ('years', 31), ('One', 28), ('days', 25), ('few', 22), ('one', 21)]","[('annual', 5), ('daily', 3), ('Every', 3), ('day', 3), ('every', 3), ('each', 2), ('Each', 2), ('night', 2), ('now', 1), ('weekly', 1)]","[('first', 160), ('second', 20), ('third', 12), ('Second', 6), ('First', 4), ('thirteenth', 4), ('fourth', 4), ('ninth', 3), ('seventeenth', 2), ('Fifth', 2)]","[('$', 37), ('million', 7), ('10,000', 5), ('200', 3), ('1', 3), ('100', 3), ('1,000,000', 2), ('70,000', 2), ('billion', 2), ('50,000', 2)]","[('%', 3), ('100', 1), ('eighty', 1), ('percent', 1), ('50', 1), ('97', 1)]"
2000,458,"[('now', 165), ('the', 136), ('once', 71), ('later', 60), ('years', 48), ('day', 38), ('Once', 37), ('summer', 30), ('Spring', 28), ('Now', 24)]","[('Alex', 166), ('Franklin', 139), ('Jack', 101), ('David', 97), ('Mr.', 93), ('John', 81), ('Todd', 80), ('Max', 75), ('Charlie', 69), ('Dr.', 66)]","[('New', 75), ('York', 53), ('Earth', 39), ('London', 29), ('Charlotte', 29), ('American', 27), ('Paris', 26), ('Santa', 25), ('Selma', 25), ('States', 24)]","[('one', 325), ('two', 319), ('three', 119), ('years', 59), ('four', 40), ('One', 38), ('five', 18), ('day', 17), ('days', 16), ('score', 15)]","[('night', 200), ('the', 76), ('morning', 54), ('evening', 27), ('afternoon', 8), ('that', 7), ('Later', 6), ('Midnight', 5), ('midnight', 5), ('The', 5)]","[('Sakura', 44), ('of', 29), ('Campbell', 29), ('Kool', 29), ('Novalee', 28), ('Drej', 26), ('FBI', 25), ('Forrester', 25), ('Snail', 23), ('Grinch', 21)]","[('German', 21), ('American', 21), ('War', 20), ('Niemans', 19), ('Christmas', 17), ('Sung-hyun', 16), ('Soviet', 15), ('African', 14), ('Roman', 14), ('English', 14)]","[('day', 161), ('next', 82), ('the', 80), ('The', 54), ('a', 49), ('years', 34), ('days', 32), ('One', 31), ('one', 22), ('year', 21)]","[('every', 14), ('daily', 11), ('day', 6), ('annual', 5), ('nightly', 3), ('minute', 2), ('each', 2), ('night', 2), ('Spring', 1), ('now', 1)]","[('first', 189), ('second', 39), ('third', 19), ('fourth', 7), ('First', 6), ('Second', 2), ('5th', 2), ('18th', 2), ('sixth', 2), ('Third', 2)]","[('$', 57), ('million', 20), ('15', 6), ('dollars', 6), ('1', 4), ('10,000', 4), ('50,000', 4), ('500', 3), ('pounds', 3), ('billion', 3)]","[('%', 3), ('25', 1), ('100', 1), ('82', 1)]"
2001,484,"[('now', 186), ('the', 98), ('later', 81), ('once', 73), ('years', 57), ('Once', 34), ('day', 27), ('Now', 24), ('year', 24), ('summer', 22)]","[('Danny', 166), ('Jimmy', 161), ('Joe', 134), ('Kevin', 113), ('Max', 104), ('Frank', 103), ('Sam', 100), ('George', 88), ('Jack', 88), ('Dr.', 87)]","[('New', 48), ('Santa', 38), ('York', 37), ('Earth', 36), ('Los', 29), ('Angeles', 29), ('London', 28), ('India', 28), ('United', 27), ('City', 27)]","[('one', 346), ('two', 311), ('three', 100), ('years', 66), ('One', 59), ('four', 35), ('day', 21), ('|', 14), ('months', 14), ('seven', 13)]","[('night', 192), ('the', 60), ('morning', 59), ('evening', 24), ('Dawn', 24), ('midnight', 6), ('of', 5), ('The', 5), ('Night', 5), ('that', 4)]","[('Oki', 42), ('Rens', 32), ('of', 21), ('FBI', 18), ('T.J.', 18), ('Force', 16), ('Ozzy', 16), ('Suraj', 16), ('Abbey', 15), ('CIA', 15)]","[('Jewish', 21), ('French', 19), ('American', 17), ('British', 16), ('Christmas', 16), ('English', 16), ('Jews', 16), ('Vercingetorix', 15), ('War', 14), ('Aggie', 14)]","[('day', 160), ('next', 60), ('the', 57), ('a', 51), ('The', 44), ('years', 38), ('One', 37), ('days', 28), ('one', 25), ('few', 24)]","[('every', 12), ('daily', 5), ('week', 3), ('weekly', 3), ('day', 3), ('48', 2), ('Every', 2), ('Wednesdays', 1), ('minute', 1), ('Each', 1)]","[('first', 180), ('second', 22), ('third', 15), ('First', 7), ('Third', 6), ('fourth', 5), ('eighth', 4), ('seventeenth', 3), ('seventh', 3), ('15th', 3)]","[('$', 39), ('million', 19), ('dollars', 8), ('100', 4), ('5', 4), ('US$', 3), ('500', 3), ('50,000,000', 3), ('thousand', 2), ('1', 2)]","[('%', 2), ('84', 1), ('30', 1)]"
2002,570,"[('now', 192), ('the', 159), ('once', 83), ('later', 79), ('years', 72), ('day', 53), ('ago', 40), ('May', 33), ('Once', 32), ('Now', 27)]","[('Dr.', 142), ('John', 133), ('Jack', 120), ('Joe', 112), ('Sam', 98), ('Ben', 95), ('Frank', 93), ('Jim', 86), ('Paul', 84), ('Chris', 74)]","[('New', 80), ('York', 70), ('Earth', 67), ('London', 40), ('Amsterdam', 32), ('City', 30), ('American', 29), ('Los', 28), ('U.S.', 28), ('Angeles', 27)]","[('one', 462), ('two', 355), ('three', 117), ('One', 80), ('years', 59), ('four', 41), ('days', 21), ('day', 21), ('five', 20), ('months', 16)]","[('night', 197), ('the', 66), ('morning', 57), ('evening', 28), ('that', 8), ('Later', 7), ('afternoon', 5), ('The', 5), ('midnight', 4), ('p.m.', 4)]","[('FBI', 40), ('of', 35), ('Bell', 33), ('Suraj', 33), ('Arnold', 26), ('CIA', 25), ('Army', 22), ('Hearst', 20), ('Oak', 19), ('Rahul', 16)]","[('German', 36), ('War', 33), ('British', 33), ('American', 27), ('Japanese', 25), ('Rose', 25), ('Red', 25), ('World', 24), ('English', 23), ('Christmas', 19)]","[('day', 181), ('the', 77), ('next', 70), ('a', 59), ('The', 46), ('years', 41), ('One', 40), ('few', 28), ('days', 26), ('one', 25)]","[('every', 11), ('day', 8), ('daily', 6), ('annual', 6), ('each', 4), ('year', 2), ('week', 2), ('Every', 2), ('Twilight', 2), ('forty', 1)]","[('first', 234), ('second', 53), ('third', 22), ('fourth', 8), ('First', 8), ('Second', 8), ('eighth', 3), ('2nd', 3), ('fifth', 3), ('ninth', 3)]","[('$', 45), ('million', 18), ('dollars', 10), ('#', 8), ('1000', 5), ('2', 4), ('3,000', 4), ('20,000', 3), ('30,000', 3), ('1', 3)]","[('%', 7), ('percent', 2), ('51', 2), ('twenty', 1), ('two', 1), ('ten', 1), ('40', 1), ('50', 1), ('300', 1), ('500', 1)]"
